split seed,selection seed,p,selection,labels
26,4,"(0.125, 36)","[[4, 3], [28, 39, 4, 15, 26], [35, 40, 4, 15, 28], [6, 47, 11, 4, 12, 31], [4, 20, 52, 22, 12, 31, 28], [14, 10, 75, 65, 37, 61, 43, 41, 20, 73, 85]]","[6, 4, 5, 2, 3, 1]"
26,5,"(0.5, 144)","[[5, 1, 7, 2, 10, 13, 11], [20, 22, 24, 3, 23, 6, 4, 39, 28, 5, 0, 26, 2, 34, 38, 25, 19, 10, 36, 18], [20, 22, 24, 3, 23, 6, 4, 40, 28, 5, 0, 26, 2, 34, 39, 25, 19, 10, 36, 18, 29], [29, 32, 6, 17, 19, 26, 2, 42, 3, 45, 4, 31, 0, 25, 5, 46, 33, 41, 24, 28, 21, 23, 10, 43], [17, 40, 31, 21, 26, 51, 53, 23, 6, 46, 2, 3, 24, 45, 19, 4, 32, 0, 5, 52, 50, 41, 33, 34, 28, 37, 10], [39, 45, 40, 35, 52, 20, 10, 72, 34, 28, 48, 54, 17, 22, 23, 24, 12, 67, 84, 42, 32, 13, 88, 64, 43, 77, 6, 69, 26, 37, 87, 59, 21, 25, 33, 29, 56, 14, 55, 50, 66, 3, 11, 71, 74]]","[6, 4, 5, 2, 3, 1]"
26,5,"(0.25, 72)","[[5, 1, 7, 2], [20, 22, 24, 3, 23, 6, 4, 39, 28, 5], [20, 22, 24, 3, 23, 6, 4, 40, 28, 5], [29, 32, 6, 17, 19, 26, 2, 42, 3, 45, 4, 31], [17, 40, 31, 21, 26, 51, 53, 23, 6, 46, 2, 3, 24, 45], [39, 45, 40, 35, 52, 20, 10, 72, 34, 28, 48, 54, 17, 22, 23, 24, 12, 67, 84, 42, 32, 13]]","[6, 4, 5, 2, 3, 1]"
26,5,"(0.125, 36)","[[5, 1], [20, 22, 24, 3, 23], [20, 22, 24, 3, 23], [29, 32, 6, 17, 19, 26], [17, 40, 31, 21, 26, 51, 53], [39, 45, 40, 35, 52, 20, 10, 72, 34, 28, 48]]","[6, 4, 5, 2, 3, 1]"
26,6,"(0.5, 144)","[[13, 12, 6, 7, 2, 8, 5], [7, 34, 21, 3, 30, 0, 24, 39, 23, 22, 19, 17, 31, 18, 6, 38, 27, 5, 36, 29], [6, 22, 31, 40, 37, 38, 3, 7, 39, 19, 0, 30, 24, 23, 17, 18, 32, 28, 5, 21, 29], [47, 39, 37, 23, 7, 0, 6, 32, 14, 30, 46, 24, 19, 3, 40, 28, 41, 29, 34, 17, 21, 36, 38, 18], [53, 43, 41, 19, 7, 0, 6, 36, 14, 34, 52, 23, 24, 3, 37, 32, 30, 48, 21, 38, 17, 28, 29, 46, 18, 22, 44], [17, 34, 32, 0, 71, 39, 36, 63, 46, 30, 58, 20, 82, 51, 59, 23, 38, 13, 87, 45, 27, 61, 9, 29, 48, 55, 56, 65, 67, 41, 64, 53, 12, 74, 47, 7, 44, 24, 22, 35, 18, 81, 11, 78, 3]]","[6, 4, 5, 2, 3, 1]"
26,6,"(0.25, 72)","[[13, 12, 6, 7], [7, 34, 21, 3, 30, 0, 24, 39, 23, 22], [6, 22, 31, 40, 37, 38, 3, 7, 39, 19], [47, 39, 37, 23, 7, 0, 6, 32, 14, 30, 46, 24], [53, 43, 41, 19, 7, 0, 6, 36, 14, 34, 52, 23, 24, 3], [17, 34, 32, 0, 71, 39, 36, 63, 46, 30, 58, 20, 82, 51, 59, 23, 38, 13, 87, 45, 27, 61]]","[6, 4, 5, 2, 3, 1]"
26,6,"(0.125, 36)","[[13, 12], [7, 34, 21, 3, 30], [6, 22, 31, 40, 37], [47, 39, 37, 23, 7, 0], [53, 43, 41, 19, 7, 0, 6], [17, 34, 32, 0, 71, 39, 36, 63, 46, 30, 58]]","[6, 4, 5, 2, 3, 1]"
26,7,"(0.5, 144)","[[12, 11, 2, 5, 0, 1, 13], [17, 37, 34, 18, 32, 1, 22, 2, 9, 36, 29, 21, 13, 27, 5, 15, 20, 24, 11, 0], [9, 17, 29, 38, 13, 24, 18, 1, 30, 2, 37, 20, 33, 22, 15, 27, 5, 21, 31, 11, 0], [13, 15, 22, 36, 40, 24, 1, 20, 10, 34, 29, 44, 32, 18, 17, 33, 27, 41, 9, 2, 30, 16, 21, 5], [22, 27, 34, 15, 18, 29, 32, 30, 10, 1, 41, 13, 40, 17, 50, 36, 42, 20, 37, 33, 45, 9, 2, 35, 16, 21, 44], [13, 51, 17, 20, 12, 41, 11, 69, 36, 40, 15, 33, 18, 54, 78, 65, 2, 50, 5, 30, 22, 27, 45, 86, 26, 66, 88, 52, 21, 82, 32, 76, 37, 61, 43, 85, 10, 49, 73, 28, 29, 31, 16, 58, 1]]","[6, 4, 5, 2, 3, 1]"
26,7,"(0.25, 72)","[[12, 11, 2, 5], [17, 37, 34, 18, 32, 1, 22, 2, 9, 36], [9, 17, 29, 38, 13, 24, 18, 1, 30, 2], [13, 15, 22, 36, 40, 24, 1, 20, 10, 34, 29, 44], [22, 27, 34, 15, 18, 29, 32, 30, 10, 1, 41, 13, 40, 17], [13, 51, 17, 20, 12, 41, 11, 69, 36, 40, 15, 33, 18, 54, 78, 65, 2, 50, 5, 30, 22, 27]]","[6, 4, 5, 2, 3, 1]"
26,7,"(0.125, 36)","[[12, 11], [17, 37, 34, 18, 32], [9, 17, 29, 38, 13], [13, 15, 22, 36, 40, 24], [22, 27, 34, 15, 18, 29, 32], [13, 51, 17, 20, 12, 41, 11, 69, 36, 40, 15]]","[6, 4, 5, 2, 3, 1]"
26,8,"(0.5, 144)","[[10, 7, 2, 11, 12, 6, 0], [35, 39, 30, 33, 16, 25, 24, 0, 29, 38, 31, 11, 1, 37, 17, 23, 36, 22, 32, 7], [36, 40, 31, 39, 17, 22, 28, 0, 25, 34, 16, 11, 1, 30, 38, 37, 24, 32, 23, 33, 7], [42, 47, 34, 22, 43, 23, 17, 0, 16, 25, 32, 12, 11, 1, 31, 36, 44, 46, 30, 2, 37, 38, 7, 28], [36, 30, 23, 1, 52, 53, 32, 24, 25, 37, 0, 28, 16, 12, 47, 22, 50, 46, 39, 11, 17, 35, 51, 48, 6, 2, 33], [35, 86, 70, 77, 47, 19, 33, 1, 16, 54, 12, 36, 68, 11, 3, 87, 23, 82, 57, 34, 32, 24, 40, 30, 65, 71, 62, 58, 29, 50, 6, 72, 81, 4, 52, 25, 64, 39, 75, 7, 0, 10, 80, 44, 66]]","[6, 4, 5, 2, 3, 1]"
26,8,"(0.25, 72)","[[10, 7, 2, 11], [35, 39, 30, 33, 16, 25, 24, 0, 29, 38], [36, 40, 31, 39, 17, 22, 28, 0, 25, 34], [42, 47, 34, 22, 43, 23, 17, 0, 16, 25, 32, 12], [36, 30, 23, 1, 52, 53, 32, 24, 25, 37, 0, 28, 16, 12], [35, 86, 70, 77, 47, 19, 33, 1, 16, 54, 12, 36, 68, 11, 3, 87, 23, 82, 57, 34, 32, 24]]","[6, 4, 5, 2, 3, 1]"
26,8,"(0.125, 36)","[[10, 7], [35, 39, 30, 33, 16], [36, 40, 31, 39, 17], [42, 47, 34, 22, 43, 23], [36, 30, 23, 1, 52, 53, 32], [35, 86, 70, 77, 47, 19, 33, 1, 16, 54, 12]]","[6, 4, 5, 2, 3, 1]"
26,9,"(0.5, 144)","[[13, 7, 10, 2, 0, 3, 4], [20, 36, 16, 4, 15, 2, 23, 7, 17, 13, 25, 19, 34, 21, 8, 31, 9, 6, 5, 11], [20, 37, 16, 4, 15, 2, 23, 7, 17, 13, 25, 19, 30, 21, 8, 32, 9, 6, 5, 11, 3], [20, 42, 7, 38, 15, 32, 39, 26, 4, 25, 2, 14, 35, 36, 34, 21, 41, 30, 13, 8, 17, 16, 9, 23], [7, 6, 2, 25, 23, 14, 47, 36, 32, 21, 15, 31, 5, 34, 30, 20, 42, 44, 3, 4, 41, 39, 38, 49, 45, 37, 26], [64, 68, 78, 63, 32, 55, 3, 25, 73, 38, 31, 39, 21, 53, 67, 36, 28, 17, 47, 85, 42, 26, 43, 41, 2, 6, 14, 20, 46, 15, 72, 23, 7, 57, 27, 34, 70, 48, 8, 45, 51, 30, 66, 24, 5]]","[6, 4, 5, 2, 3, 1]"
26,9,"(0.25, 72)","[[13, 7, 10, 2], [20, 36, 16, 4, 15, 2, 23, 7, 17, 13], [20, 37, 16, 4, 15, 2, 23, 7, 17, 13], [20, 42, 7, 38, 15, 32, 39, 26, 4, 25, 2, 14], [7, 6, 2, 25, 23, 14, 47, 36, 32, 21, 15, 31, 5, 34], [64, 68, 78, 63, 32, 55, 3, 25, 73, 38, 31, 39, 21, 53, 67, 36, 28, 17, 47, 85, 42, 26]]","[6, 4, 5, 2, 3, 1]"
26,9,"(0.125, 36)","[[13, 7], [20, 36, 16, 4, 15], [20, 37, 16, 4, 15], [20, 42, 7, 38, 15, 32], [7, 6, 2, 25, 23, 14, 47], [64, 68, 78, 63, 32, 55, 3, 25, 73, 38, 31]]","[6, 4, 5, 2, 3, 1]"
26,10,"(0.5, 144)","[[3, 7, 12, 6, 8, 2, 10], [2, 27, 35, 30, 14, 13, 7, 24, 31, 12, 5, 6, 3, 21, 20, 34, 1, 18, 11, 37], [30, 12, 33, 2, 20, 17, 18, 7, 27, 13, 31, 24, 5, 6, 3, 35, 14, 23, 39, 1, 21], [35, 23, 42, 40, 45, 20, 3, 30, 7, 6, 37, 2, 38, 32, 10, 21, 34, 27, 18, 31, 1, 12, 33, 43], [20, 3, 45, 17, 31, 35, 39, 26, 21, 38, 23, 34, 7, 6, 42, 2, 51, 43, 10, 37, 27, 18, 4, 1, 12, 48, 22], [71, 43, 3, 21, 52, 14, 55, 58, 61, 46, 63, 19, 26, 81, 37, 39, 48, 6, 34, 70, 45, 83, 2, 53, 60, 44, 59, 35, 38, 4, 5, 75, 41, 32, 20, 74, 82, 80, 42, 17, 50, 47, 7, 78, 56]]","[6, 4, 5, 2, 3, 1]"
26,10,"(0.25, 72)","[[3, 7, 12, 6], [2, 27, 35, 30, 14, 13, 7, 24, 31, 12], [30, 12, 33, 2, 20, 17, 18, 7, 27, 13], [35, 23, 42, 40, 45, 20, 3, 30, 7, 6, 37, 2], [20, 3, 45, 17, 31, 35, 39, 26, 21, 38, 23, 34, 7, 6], [71, 43, 3, 21, 52, 14, 55, 58, 61, 46, 63, 19, 26, 81, 37, 39, 48, 6, 34, 70, 45, 83]]","[6, 4, 5, 2, 3, 1]"
26,10,"(0.125, 36)","[[3, 7], [2, 27, 35, 30, 14], [30, 12, 33, 2, 20], [35, 23, 42, 40, 45, 20], [20, 3, 45, 17, 31, 35, 39], [71, 43, 3, 21, 52, 14, 55, 58, 61, 46, 63]]","[6, 4, 5, 2, 3, 1]"
26,11,"(0.5, 144)","[[6, 3, 8, 5, 4, 12, 2], [31, 23, 19, 8, 9, 21, 37, 20, 15, 36, 14, 26, 39, 22, 11, 6, 3, 32, 5, 10], [19, 31, 20, 8, 9, 22, 29, 21, 15, 32, 14, 38, 26, 23, 11, 6, 3, 37, 34, 5, 10], [2, 36, 35, 22, 8, 14, 46, 41, 30, 43, 31, 9, 29, 45, 37, 23, 15, 0, 19, 39, 11, 6, 3, 26], [19, 41, 9, 49, 38, 22, 31, 2, 42, 36, 5, 40, 21, 52, 8, 47, 53, 46, 14, 39, 37, 29, 30, 23, 26, 15, 0], [46, 30, 83, 41, 47, 28, 86, 87, 74, 49, 85, 20, 70, 61, 21, 2, 50, 9, 82, 59, 39, 22, 38, 73, 52, 36, 56, 60, 16, 29, 18, 11, 51, 26, 62, 19, 84, 77, 42, 75, 69, 65, 8, 3, 72]]","[6, 4, 5, 2, 3, 1]"
26,11,"(0.25, 72)","[[6, 3, 8, 5], [31, 23, 19, 8, 9, 21, 37, 20, 15, 36], [19, 31, 20, 8, 9, 22, 29, 21, 15, 32], [2, 36, 35, 22, 8, 14, 46, 41, 30, 43, 31, 9], [19, 41, 9, 49, 38, 22, 31, 2, 42, 36, 5, 40, 21, 52], [46, 30, 83, 41, 47, 28, 86, 87, 74, 49, 85, 20, 70, 61, 21, 2, 50, 9, 82, 59, 39, 22]]","[6, 4, 5, 2, 3, 1]"
26,11,"(0.125, 36)","[[6, 3], [31, 23, 19, 8, 9], [19, 31, 20, 8, 9], [2, 36, 35, 22, 8, 14], [19, 41, 9, 49, 38, 22, 31], [46, 30, 83, 41, 47, 28, 86, 87, 74, 49, 85]]","[6, 4, 5, 2, 3, 1]"
26,12,"(0.5, 144)","[[7, 9, 12, 5, 10, 0, 4], [29, 30, 9, 18, 14, 15, 23, 16, 19, 38, 37, 26, 24, 7, 1, 31, 4, 34, 28, 33], [15, 9, 26, 23, 16, 32, 17, 28, 20, 24, 39, 38, 29, 30, 7, 14, 1, 19, 4, 35, 18], [26, 44, 7, 39, 36, 46, 20, 29, 19, 8, 17, 32, 35, 15, 24, 14, 21, 9, 31, 45, 16, 40, 30, 33], [40, 50, 21, 7, 24, 17, 28, 37, 47, 39, 44, 41, 52, 19, 4, 8, 1, 15, 14, 32, 26, 31, 9, 36, 51, 20, 16], [31, 66, 65, 21, 79, 8, 38, 47, 14, 12, 7, 40, 36, 19, 88, 17, 73, 56, 77, 58, 64, 43, 72, 39, 29, 23, 80, 55, 69, 70, 78, 26, 10, 28, 85, 84, 42, 61, 57, 41, 44, 11, 37, 1, 53]]","[6, 4, 5, 2, 3, 1]"
26,12,"(0.25, 72)","[[7, 9, 12, 5], [29, 30, 9, 18, 14, 15, 23, 16, 19, 38], [15, 9, 26, 23, 16, 32, 17, 28, 20, 24], [26, 44, 7, 39, 36, 46, 20, 29, 19, 8, 17, 32], [40, 50, 21, 7, 24, 17, 28, 37, 47, 39, 44, 41, 52, 19], [31, 66, 65, 21, 79, 8, 38, 47, 14, 12, 7, 40, 36, 19, 88, 17, 73, 56, 77, 58, 64, 43]]","[6, 4, 5, 2, 3, 1]"
26,12,"(0.125, 36)","[[7, 9], [29, 30, 9, 18, 14], [15, 9, 26, 23, 16], [26, 44, 7, 39, 36, 46], [40, 50, 21, 7, 24, 17, 28], [31, 66, 65, 21, 79, 8, 38, 47, 14, 12, 7]]","[6, 4, 5, 2, 3, 1]"
26,13,"(0.5, 144)","[[9, 11, 5, 3, 8, 7, 1], [30, 17, 23, 32, 15, 37, 36, 14, 3, 7, 5, 4, 27, 6, 31, 12, 8, 28, 39, 1], [30, 17, 23, 32, 15, 38, 37, 14, 3, 7, 5, 4, 27, 6, 31, 12, 8, 28, 40, 1, 22], [0, 41, 4, 6, 14, 29, 23, 27, 44, 20, 24, 45, 15, 36, 17, 40, 5, 3, 7, 33, 12, 8, 42, 47], [28, 4, 30, 50, 0, 14, 39, 46, 27, 6, 23, 47, 40, 17, 15, 33, 41, 5, 3, 7, 20, 42, 31, 12, 8, 29, 24], [60, 37, 41, 27, 88, 85, 44, 29, 61, 81, 14, 4, 63, 47, 55, 72, 67, 23, 31, 79, 64, 33, 8, 17, 76, 3, 20, 9, 13, 84, 43, 50, 0, 56, 62, 30, 36, 42, 87, 10, 69, 38, 59, 15, 6]]","[6, 4, 5, 2, 3, 1]"
26,13,"(0.25, 72)","[[9, 11, 5, 3], [30, 17, 23, 32, 15, 37, 36, 14, 3, 7], [30, 17, 23, 32, 15, 38, 37, 14, 3, 7], [0, 41, 4, 6, 14, 29, 23, 27, 44, 20, 24, 45], [28, 4, 30, 50, 0, 14, 39, 46, 27, 6, 23, 47, 40, 17], [60, 37, 41, 27, 88, 85, 44, 29, 61, 81, 14, 4, 63, 47, 55, 72, 67, 23, 31, 79, 64, 33]]","[6, 4, 5, 2, 3, 1]"
26,13,"(0.125, 36)","[[9, 11], [30, 17, 23, 32, 15], [30, 17, 23, 32, 15], [0, 41, 4, 6, 14, 29], [28, 4, 30, 50, 0, 14, 39], [60, 37, 41, 27, 88, 85, 44, 29, 61, 81, 14]]","[6, 4, 5, 2, 3, 1]"
26,14,"(0.5, 144)","[[5, 3, 12, 1, 0, 10, 4], [14, 38, 2, 29, 17, 39, 33, 21, 6, 1, 15, 35, 31, 3, 36, 8, 9, 18, 19, 5], [39, 32, 2, 17, 18, 14, 27, 15, 30, 6, 1, 34, 29, 33, 3, 37, 8, 9, 19, 21, 5], [14, 18, 45, 31, 39, 21, 41, 2, 37, 36, 30, 6, 19, 1, 29, 11, 17, 33, 34, 15, 3, 47, 8, 9], [14, 18, 53, 33, 44, 46, 19, 35, 39, 29, 47, 41, 51, 1, 2, 6, 11, 27, 34, 17, 21, 37, 48, 15, 3, 49, 8], [2, 34, 39, 42, 60, 65, 33, 6, 35, 49, 58, 29, 79, 44, 86, 55, 66, 23, 57, 24, 8, 87, 62, 38, 52, 78, 51, 48, 20, 73, 16, 18, 77, 36, 64, 84, 14, 81, 3, 63, 21, 85, 15, 46, 72]]","[6, 4, 5, 2, 3, 1]"
26,14,"(0.25, 72)","[[5, 3, 12, 1], [14, 38, 2, 29, 17, 39, 33, 21, 6, 1], [39, 32, 2, 17, 18, 14, 27, 15, 30, 6], [14, 18, 45, 31, 39, 21, 41, 2, 37, 36, 30, 6], [14, 18, 53, 33, 44, 46, 19, 35, 39, 29, 47, 41, 51, 1], [2, 34, 39, 42, 60, 65, 33, 6, 35, 49, 58, 29, 79, 44, 86, 55, 66, 23, 57, 24, 8, 87]]","[6, 4, 5, 2, 3, 1]"
26,14,"(0.125, 36)","[[5, 3], [14, 38, 2, 29, 17], [39, 32, 2, 17, 18], [14, 18, 45, 31, 39, 21], [14, 18, 53, 33, 44, 46, 19], [2, 34, 39, 42, 60, 65, 33, 6, 35, 49, 58]]","[6, 4, 5, 2, 3, 1]"
26,15,"(0.5, 144)","[[13, 2, 9, 4, 1, 6, 11], [30, 20, 16, 31, 24, 32, 14, 3, 35, 19, 25, 18, 1, 2, 39, 6, 26, 34, 38, 37], [31, 20, 16, 32, 24, 33, 14, 3, 36, 19, 25, 18, 1, 2, 40, 6, 26, 35, 39, 38, 34], [33, 14, 26, 3, 36, 38, 39, 16, 25, 22, 30, 35, 43, 47, 42, 20, 40, 2, 44, 1, 37, 18, 24, 6], [36, 39, 20, 22, 42, 14, 35, 51, 48, 41, 47, 37, 3, 52, 16, 40, 34, 26, 25, 9, 6, 53, 49, 30, 46, 2, 45], [8, 20, 77, 55, 9, 88, 58, 67, 86, 45, 3, 80, 25, 42, 51, 38, 85, 13, 16, 18, 83, 57, 79, 74, 43, 81, 82, 46, 53, 33, 30, 14, 36, 87, 66, 69, 24, 54, 70, 59, 2, 7, 4, 35, 84]]","[6, 4, 5, 2, 3, 1]"
26,15,"(0.25, 72)","[[13, 2, 9, 4], [30, 20, 16, 31, 24, 32, 14, 3, 35, 19], [31, 20, 16, 32, 24, 33, 14, 3, 36, 19], [33, 14, 26, 3, 36, 38, 39, 16, 25, 22, 30, 35], [36, 39, 20, 22, 42, 14, 35, 51, 48, 41, 47, 37, 3, 52], [8, 20, 77, 55, 9, 88, 58, 67, 86, 45, 3, 80, 25, 42, 51, 38, 85, 13, 16, 18, 83, 57]]","[6, 4, 5, 2, 3, 1]"
26,15,"(0.125, 36)","[[13, 2], [30, 20, 16, 31, 24], [31, 20, 16, 32, 24], [33, 14, 26, 3, 36, 38], [36, 39, 20, 22, 42, 14, 35], [8, 20, 77, 55, 9, 88, 58, 67, 86, 45, 3]]","[6, 4, 5, 2, 3, 1]"
26,16,"(0.5, 144)","[[7, 8, 3, 2, 11, 6, 0], [11, 15, 36, 22, 19, 3, 6, 7, 21, 17, 33, 25, 35, 9, 28, 23, 8, 12, 39, 34], [24, 3, 17, 26, 11, 23, 15, 28, 7, 6, 34, 25, 21, 29, 36, 9, 22, 27, 8, 19, 12], [3, 33, 25, 35, 20, 23, 38, 21, 39, 34, 27, 15, 7, 11, 6, 22, 36, 26, 24, 17, 47, 9, 28, 2], [3, 11, 23, 44, 38, 40, 22, 25, 43, 37, 6, 33, 35, 20, 21, 7, 15, 24, 36, 39, 26, 17, 47, 9, 51, 2, 8], [13, 43, 77, 61, 27, 48, 38, 5, 7, 73, 33, 57, 80, 26, 72, 87, 11, 10, 35, 60, 79, 9, 2, 29, 19, 83, 49, 22, 45, 25, 36, 56, 23, 70, 82, 3, 51, 12, 66, 6, 42, 24, 1, 64, 50]]","[6, 4, 5, 2, 3, 1]"
26,16,"(0.25, 72)","[[7, 8, 3, 2], [11, 15, 36, 22, 19, 3, 6, 7, 21, 17], [24, 3, 17, 26, 11, 23, 15, 28, 7, 6], [3, 33, 25, 35, 20, 23, 38, 21, 39, 34, 27, 15], [3, 11, 23, 44, 38, 40, 22, 25, 43, 37, 6, 33, 35, 20], [13, 43, 77, 61, 27, 48, 38, 5, 7, 73, 33, 57, 80, 26, 72, 87, 11, 10, 35, 60, 79, 9]]","[6, 4, 5, 2, 3, 1]"
26,16,"(0.125, 36)","[[7, 8], [11, 15, 36, 22, 19], [24, 3, 17, 26, 11], [3, 33, 25, 35, 20, 23], [3, 11, 23, 44, 38, 40, 22], [13, 43, 77, 61, 27, 48, 38, 5, 7, 73, 33]]","[6, 4, 5, 2, 3, 1]"
26,17,"(0.5, 144)","[[2, 10, 13, 3, 5, 8, 4], [34, 19, 16, 35, 26, 32, 11, 27, 8, 21, 12, 25, 39, 36, 33, 18, 0, 5, 13, 30], [35, 34, 16, 32, 27, 33, 11, 25, 8, 37, 12, 26, 40, 23, 18, 19, 0, 21, 5, 13, 36], [46, 40, 16, 29, 21, 38, 41, 37, 43, 33, 35, 11, 8, 24, 28, 18, 12, 2, 19, 30, 23, 0, 26, 5], [25, 9, 51, 44, 23, 21, 26, 40, 42, 16, 19, 41, 32, 46, 11, 36, 8, 33, 18, 38, 29, 12, 2, 24, 35, 28, 0], [9, 4, 62, 40, 14, 59, 71, 81, 33, 34, 18, 83, 47, 16, 70, 28, 35, 77, 25, 53, 82, 36, 11, 65, 37, 21, 80, 78, 55, 66, 52, 72, 67, 29, 84, 46, 20, 12, 0, 51, 24, 58, 73, 88, 48]]","[6, 4, 5, 2, 3, 1]"
26,17,"(0.25, 72)","[[2, 10, 13, 3], [34, 19, 16, 35, 26, 32, 11, 27, 8, 21], [35, 34, 16, 32, 27, 33, 11, 25, 8, 37], [46, 40, 16, 29, 21, 38, 41, 37, 43, 33, 35, 11], [25, 9, 51, 44, 23, 21, 26, 40, 42, 16, 19, 41, 32, 46], [9, 4, 62, 40, 14, 59, 71, 81, 33, 34, 18, 83, 47, 16, 70, 28, 35, 77, 25, 53, 82, 36]]","[6, 4, 5, 2, 3, 1]"
26,17,"(0.125, 36)","[[2, 10], [34, 19, 16, 35, 26], [35, 34, 16, 32, 27], [46, 40, 16, 29, 21, 38], [25, 9, 51, 44, 23, 21, 26], [9, 4, 62, 40, 14, 59, 71, 81, 33, 34, 18]]","[6, 4, 5, 2, 3, 1]"
26,18,"(0.5, 144)","[[13, 4, 12, 9, 7, 6, 0], [28, 27, 30, 7, 16, 13, 22, 26, 39, 18, 0, 37, 36, 12, 33, 6, 14, 32, 9, 3], [28, 27, 31, 7, 16, 13, 22, 26, 40, 18, 0, 38, 37, 12, 35, 6, 14, 33, 9, 3, 1], [47, 16, 26, 30, 20, 41, 31, 46, 35, 40, 12, 29, 23, 44, 7, 28, 36, 25, 33, 15, 22, 37, 27, 32], [26, 12, 44, 30, 33, 37, 45, 31, 16, 38, 52, 22, 32, 25, 48, 7, 23, 40, 20, 27, 39, 15, 50, 41, 29, 35, 0], [23, 60, 44, 2, 43, 0, 12, 39, 73, 6, 79, 51, 71, 1, 20, 4, 80, 30, 16, 48, 47, 37, 45, 7, 56, 38, 82, 33, 87, 72, 40, 86, 57, 53, 27, 32, 77, 84, 41, 26, 54, 35, 52, 83, 22]]","[6, 4, 5, 2, 3, 1]"
26,18,"(0.25, 72)","[[13, 4, 12, 9], [28, 27, 30, 7, 16, 13, 22, 26, 39, 18], [28, 27, 31, 7, 16, 13, 22, 26, 40, 18], [47, 16, 26, 30, 20, 41, 31, 46, 35, 40, 12, 29], [26, 12, 44, 30, 33, 37, 45, 31, 16, 38, 52, 22, 32, 25], [23, 60, 44, 2, 43, 0, 12, 39, 73, 6, 79, 51, 71, 1, 20, 4, 80, 30, 16, 48, 47, 37]]","[6, 4, 5, 2, 3, 1]"
26,18,"(0.125, 36)","[[13, 4], [28, 27, 30, 7, 16], [28, 27, 31, 7, 16], [47, 16, 26, 30, 20, 41], [26, 12, 44, 30, 33, 37, 45], [23, 60, 44, 2, 43, 0, 12, 39, 73, 6, 79]]","[6, 4, 5, 2, 3, 1]"
26,19,"(0.5, 144)","[[10, 12, 9, 1, 6, 0, 7], [28, 37, 6, 14, 8, 30, 17, 0, 25, 3, 23, 38, 13, 35, 27, 21, 32, 4, 20, 11], [14, 25, 13, 21, 40, 6, 38, 1, 0, 32, 27, 8, 17, 20, 3, 30, 35, 23, 33, 4, 36], [36, 20, 18, 12, 23, 32, 35, 27, 13, 28, 43, 14, 6, 26, 1, 0, 25, 24, 8, 3, 44, 38, 17, 30], [6, 49, 25, 42, 37, 53, 44, 50, 41, 20, 38, 14, 18, 13, 1, 23, 12, 32, 26, 0, 24, 30, 8, 3, 47, 52, 27], [14, 44, 30, 81, 86, 38, 62, 46, 51, 77, 69, 75, 18, 65, 58, 80, 85, 42, 43, 82, 88, 6, 2, 33, 61, 48, 8, 1, 13, 7, 37, 16, 24, 47, 70, 3, 21, 26, 23, 78, 64, 84, 68, 41, 0]]","[6, 4, 5, 2, 3, 1]"
26,19,"(0.25, 72)","[[10, 12, 9, 1], [28, 37, 6, 14, 8, 30, 17, 0, 25, 3], [14, 25, 13, 21, 40, 6, 38, 1, 0, 32], [36, 20, 18, 12, 23, 32, 35, 27, 13, 28, 43, 14], [6, 49, 25, 42, 37, 53, 44, 50, 41, 20, 38, 14, 18, 13], [14, 44, 30, 81, 86, 38, 62, 46, 51, 77, 69, 75, 18, 65, 58, 80, 85, 42, 43, 82, 88, 6]]","[6, 4, 5, 2, 3, 1]"
26,19,"(0.125, 36)","[[10, 12], [28, 37, 6, 14, 8], [14, 25, 13, 21, 40], [36, 20, 18, 12, 23, 32], [6, 49, 25, 42, 37, 53, 44], [14, 44, 30, 81, 86, 38, 62, 46, 51, 77, 69]]","[6, 4, 5, 2, 3, 1]"
27,0,"(0.5, 144)","[[1, 6, 8, 9, 13, 4, 2, 14], [4, 28, 29, 33, 34, 25, 10, 22, 11, 27, 18, 15, 2, 38, 20, 36, 16, 35, 8, 13], [25, 35, 29, 4, 10, 31, 27, 11, 36, 30, 28, 20, 38, 2, 40, 18, 15, 22, 16, 37, 8], [29, 4, 26, 30, 32, 37, 34, 40, 7, 10, 11, 31, 33, 27, 47, 2, 46, 18, 15, 28, 22, 16, 41, 20], [53, 33, 48, 26, 11, 2, 32, 42, 45, 30, 4, 10, 28, 22, 31, 38, 37, 7, 14, 27, 35, 49, 18, 51, 34, 15, 5], [2, 13, 53, 41, 66, 30, 45, 43, 77, 87, 7, 26, 33, 63, 8, 16, 24, 56, 76, 42, 22, 6, 61, 48, 79, 54, 72, 78, 81, 3, 62, 74, 27, 18, 50, 51, 73, 59, 55, 4, 15, 17, 40, 38]]","[6, 5, 4, 2, 3, 1]"
27,0,"(0.25, 72)","[[1, 6, 8, 9], [4, 28, 29, 33, 34, 25, 10, 22, 11, 27], [25, 35, 29, 4, 10, 31, 27, 11, 36, 30], [29, 4, 26, 30, 32, 37, 34, 40, 7, 10, 11, 31], [53, 33, 48, 26, 11, 2, 32, 42, 45, 30, 4, 10, 28, 22], [2, 13, 53, 41, 66, 30, 45, 43, 77, 87, 7, 26, 33, 63, 8, 16, 24, 56, 76, 42, 22, 6]]","[6, 5, 4, 2, 3, 1]"
